ItemCode,ItemName,U_Codigo_Secundario,FrgnName,Estado,ItemType,ItemType_Significado,ItmsGrpCod,ItmsGrpCod_Nombre,UgpEntry,InvntItem,InvntItem_Significado,SellItem,SellItem_Significado,PrchseItem,PrchseItem_Significado,PriceUnit,WTLiable,WTLiable_Significado,IndirctTax,IndirctTax_Significado,ItemClass,MngMethod,MngMethod_Significado,TaxCodeAR,GLMethod,GLMethod_Significado,EvalSystem,EvalSystem_Significado,IWeight1,InvntryUom,InvntryUom_Nombre,DfltWH,DfltWH_NombreAlmacén,PlaningSys,PlaningSys_Significado,PricingPrc,LeadTime,ToleranDay,QryGroup1,QryGroup1_Significado,QryGroup2,QryGroup2_Significado,U_beas_gruppe,U_beas_prccode,U_beas_prodrelease,U_beas_prodrelease_Significado,U_beas_batchroh,U_beas_batchroh_Significado,PicturName,U_beas_dispo,U_EMPA_ESPESOR,U_EMPA_DESIDAD,U_EMPA_ANCHO,U_PLG_CICLE,U_EMPA_CARACTERISTICA_TIPO,U_EMPA_CARACTERISTICA_MP,ItemCode_Obsolete,ItemName_Valid,Needs_I_D_Review,LotNumber,ManageBy,PicturName_Valid,Needs_Design_Graphics_Review
PTLAMI0279,LAMINA  PEBD 32 CM X 80 MC BLANCO/ NEGRO  TANILECHE BEBIDA 250 ML AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0280,LAMINA PEBD 32 CM X 80 MC BLANCO/NEGRO TANILECHE ENTERA 500 ML AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0281,LAMINA PEBD 32 CM X 80 MC BLANCO /NEGRO TANILECHE BEBIDA 500 ML AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0282,"LAMINA PEBD 32,5 CM X 80 MC TRANSPARENTE TANILACT REFRESCO NARANJA 100 ML",,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0283,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE AGUA PARAISO 500 CC,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0284,"LAMINA PEBD 32,5 CM X 90 MC BLANCO/NEGRO TANILACT BEBIDA 1 LT AZUL",,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0285,LAMINA PEBD 33 CM X 80 MC BLANCA  YOGURT FRESA SIMBAD,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,70.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0286,LAMINA PEBD 33 CM X 80 MC BLANCA  YOGURT MORA SIMBAD,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,70.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0287,LAMINA PEBD 33 CM X 70 MC BLANCA  YOGURT COCO SIMBAD,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,70.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0288,LAMINA PEBD 33 CM X 70 MC BLANCA  YOGURT DURAZNO SIMBAD,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,70.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0289,LAMINA PEBD 33 CM X 80 MC BLANCA/NEG LA GRANJA 1/2 LITRO COLOR ROJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0290,LAMINA PEBD 33 CM X 80 MC BLAN/NEG  BEBIDA LACTEA CAMPO FINO 1 LT AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0291,LAMINA PEBD 32 CM X 70 MC BLANCA  BEBIDA BON  YOGU FRESA 45 G,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0292,LAMINA PEBD 32 CM X 70 MC BLANCA  BEBIDA BON  YOGU MORA  45 G,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0293,LAMINA PEBD 33 CM X 80 MC BLAN/NEG  BEBIDA LACTEA CAMPO FINO 1 LT BLANCA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0294,LAMINA PEBD 33 CM X 80 MC BLAN/NEG  BEBIDA LACTEA CAMPO FINO 250 ML ROJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0295,"LAMINA PEBD 32.7 CM X 95 MC BLAN 3 CHANCHITOS $0,50  280G",D5050024032,POLIET 3 CHANCHITOS $0.50 280G,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0296,LAMINA PEBD 32.7 CM X 95 MC BLANCA/BLANCA 3 CHANCHITOS $ 1  560 G,D5050025032,POLIET 3 CHANCHITOS $1 560G,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0297,LAMINA PEBD 34 CM X 80 MC BLANCO/NEGRO PRODUCLECHE 1 LT PROMOCION,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,70.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0298,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE HIELITOS COTOPAXI,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0299,LAMINA PEBD 34 CM X 80 MC BLAN/NEG LECHE LA VACA 1 LT FONDO AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0300,LAMINA PEBD 33 CM X 80 MC TRANSPARENTE 500 CC BABY WATER,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0301,LAMINA PEBD 32.5 CM X 80 MC TRANSPARENTE TANILACT REFRESCO LIMONADA 100CML,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0302,"LAMINA PEBD 32.7 CM X 95MC BLAN 3 CHANCHITOS $0,25 140 G",D5050023032,POLIET 3 CHANCHITOS $0.25 140G,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0303,LAMINA PEBD 33 CM X 80 MC BLAN/NEG LA AVELINA 450 ML,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0304,LAMINA PEBD 32 X 80 TRANSPARENTE REFRESCO COLA JELY 175 GR / 250 GR,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0305,LAMINA PEBD 32.7 CM X 95 MC AMARILLO/BLANCO P ORO 900 CC.,D5020073032,POLIET PALMA ORO 1 ANTIDERRA S,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0306,LAMINA PEBD 34 CM X 80 MC BLAN/NEG LELAC 1 LT BEBIDA AZUL 67 CM X 80MC,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,N,No,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0307,LAMINA PEBD 33 CM X 80 MC BLAN/NEG BEBIDA LA AVELINA 900 ML,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0308,LAMINA PEBD 33 CM X 80 MC BLAN/NEG  LECHE ENTERA CAMPO FINO 1 LT ROJA,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0309,LAMINA PEBD 34 CM X 80 MC BLANCO/NEGRO BEBIDA LACTEA LA VACA 1 LT,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0310,LAMINA PEBD 32.5 CM X 80 MC BLANCO/NEGRO BEBIDA LACTEA PROALIM LA CASERITA 1 LTR,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0311,LAMINA PEBD 32.5 CM X 80 MC BLANCO/BLANCO  NARANJADA PROALIM 180 CM3,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0312,LAMINA PEBD 32 CM X 80 MC BLAN/NEG  BEBIDA LACTEA LELACT 900 ML AZUL,,,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0313,LAMINA PEBD 70 CM X 80 MC BLANCO/NEGRO SIN IMPRESION,,,Activo,I,Artículos,103,PRODUCTO SEMIELABORADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,Ninguna,0,20,0.0,N,No,N,No,GENERIC,,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0314,LAMINA PEBD 66 CM X 90 MC BLANCO/NEGRO SIN IMPRESION,,,Activo,I,Artículos,103,PRODUCTO SEMIELABORADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,Ninguna,0,20,0.0,N,No,N,No,GENERIC,,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
